year,dist_name,dist_code,enrollment,size,attendance_rate,reduced_share,free_share,lunch_share,homeless_share,graduation_rate,act_composite,act_writing,local_revenue,all_revenue,tcec,tec,tdc,rev_cost_ratio
2011,Luck,3213,493,Small,NA,NA,NA,NA,NA,0.90141,NA,NA,6160,12687,10682,11838,12411,1.02219
2011,Luxemburg-Casco,3220,1920,Medium,NA,NA,NA,NA,NA,0.97708,NA,NA,4138,10453,9113,9882,10448,1.0005
2011,Madison Metropolitan,3269,26817,Large,NA,NA,NA,NA,NA,0.82234,NA,NA,9565,13725,11777,12526,13387,1.02521
2011,Manawa,3276,746,Small,NA,NA,NA,NA,NA,0.95349,NA,NA,4944,12475,9805,11728,12173,1.02488
2011,Manitowoc,3290,5310,Medium,NA,NA,NA,NA,NA,0.89265,NA,NA,4007,11442,10105,10971,11347,1.0083
2011,Maple,3297,1445,Medium,NA,NA,NA,NA,NA,0.97472,NA,NA,7332,13070,8637,12187,12700,1.02914
2011,Maple Dale-Indian Hill,1897,508,Small,NA,NA,NA,NA,NA,NA,NA,NA,15981,17789,15007,16993,17332,1.0264
2011,Marathon City,3304,683,Small,NA,NA,NA,NA,NA,0.9734,NA,NA,6204,11743,9574,11545,11923,0.98494
2011,Marinette,3311,2149,Medium,NA,NA,NA,NA,NA,0.91497,NA,NA,4637,12387,10140,11698,12183,1.01673
2011,Marion,3318,520,Small,NA,NA,NA,NA,NA,0.91971,NA,NA,4003,11287,10226,10845,11272,1.00133
2011,Markesan,3325,837,Small,NA,NA,NA,NA,NA,0.93714,NA,NA,9606,13312,10420,12525,13043,1.02067
2011,Marshall,3332,1234,Medium,NA,NA,NA,NA,NA,0.90299,NA,NA,3681,12038,9992,11823,12249,0.98279
2011,Marshfield Unified,3339,4081,Medium,NA,NA,NA,NA,NA,0.96329,NA,NA,5231,11850,9985,10964,11342,1.04476
2011,Mauston,3360,1505,Medium,NA,NA,NA,NA,NA,0.87339,NA,NA,6448,14119,10774,13396,14102,1.00121
2011,Mayville,3367,1271,Medium,NA,NA,NA,NA,NA,0.98697,NA,NA,4830,11084,9429,10268,10604,1.04521
2011,McFarland,3381,3260,Medium,NA,NA,NA,NA,NA,0.90986,NA,NA,7509,13305,10540,12381,13139,1.01263
2011,Medford Area Public,3409,2169,Medium,NA,NA,NA,NA,NA,0.96353,NA,NA,3608,11008,9539,10123,10718,1.02703
2011,Mellen,3427,285,Small,NA,NA,NA,NA,NA,1,NA,NA,5364,14499,12665,13536,14059,1.03134
2011,Melrose-Mindoro,3428,749,Small,NA,NA,NA,NA,NA,0.98844,NA,NA,4615,11698,9489,10448,11001,1.06333
2011,Menasha Joint,3430,3668,Medium,NA,NA,NA,NA,NA,0.91787,NA,NA,3799,11754,10366,11294,11966,0.98228
2011,Menominee Indian,3434,805,Small,NA,NA,NA,NA,NA,0.89377,NA,NA,3667,22136,19282,20702,21588,1.02539
2011,Menomonee Falls,3437,4320,Medium,NA,NA,NA,NA,NA,0.97266,NA,NA,10746,13872,10959,12901,13772,1.00728
2011,Menomonie Area,3444,3322,Medium,NA,NA,NA,NA,NA,0.95352,NA,NA,5330,11831,9710,11140,11687,1.01233
2011,Mequon-Thiensville,3479,3608,Medium,NA,NA,NA,NA,NA,0.98531,NA,NA,11811,13194,10834,12101,12710,1.03808
2011,Mercer,3484,135,Small,NA,NA,NA,NA,NA,0.91429,NA,NA,15488,18685,15120,16274,18241,1.02432
2011,Merrill Area,3500,2971,Medium,NA,NA,NA,NA,NA,0.91106,NA,NA,3890,12064,10168,11505,12074,0.99918
2011,Merton Community,3528,934,Small,NA,NA,NA,NA,NA,NA,NA,NA,5104,10846,9124,10152,10473,1.03564
2011,Middleton-Cross Plains Area,3549,6446,Large,NA,NA,NA,NA,NA,0.90268,NA,NA,9847,12231,10025,11429,11940,1.02437
2011,Milton,3612,3363,Medium,NA,NA,NA,NA,NA,0.94267,NA,NA,4436,10499,9087,10043,10503,0.99954
2011,Milwaukee,3619,79130,Large,NA,NA,NA,NA,NA,0.68587,NA,NA,3986,14271,12255,13398,14217,1.00378
2011,NA,8106,1038,Medium,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,8103,496,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,8128,155,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,8129,358,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Mineral Point Unified,3633,728,Small,NA,NA,NA,NA,NA,0.96354,NA,NA,5731,13174,11744,14204,14741,0.89373
2011,Minocqua J1,3640,554,Small,NA,NA,NA,NA,NA,NA,NA,NA,11774,14857,11787,13227,13996,1.0615
2011,Mishicot,3661,881,Small,NA,NA,NA,NA,NA,0.93548,NA,NA,5182,12469,10422,12023,12464,1.0004
2011,Mondovi,3668,1030,Medium,NA,NA,NA,NA,NA,0.95402,NA,NA,3551,11708,9771,11040,11591,1.01002
2011,Monona Grove,3675,3121,Medium,NA,NA,NA,NA,NA,0.9359,NA,NA,8654,14006,10647,12758,13255,1.05662
2011,Monroe,3682,2670,Medium,NA,NA,NA,NA,NA,0.86029,NA,NA,4980,13280,10488,11730,12591,1.05471
2011,Montello,3689,700,Small,NA,NA,NA,NA,NA,0.92021,NA,NA,7218,12628,10905,12234,12705,0.994
2011,Monticello,3696,387,Small,NA,NA,NA,NA,NA,1,NA,NA,6119,13365,10414,12061,12578,1.06255
2011,Mosinee,3787,2109,Medium,NA,NA,NA,NA,NA,0.9438,NA,NA,5041,11567,9524,10698,11136,1.03867
2011,Mount Horeb Area,3794,2352,Medium,NA,NA,NA,NA,NA,0.96654,NA,NA,5800,11447,9462,11006,11375,1.00632
2011,Mukwonago,3822,4831,Medium,NA,NA,NA,NA,NA,0.97761,NA,NA,6664,11902,9720,10784,11197,1.06303
2011,Muskego-Norway,3857,5018,Medium,NA,NA,NA,NA,NA,0.95968,NA,NA,7233,12315,9663,11747,12168,1.01208
2011,Necedah Area,3871,736,Small,NA,NA,NA,NA,NA,0.87432,NA,NA,6914,13777,11081,13098,13728,1.00359
2011,Neenah Joint,3892,6274,Large,NA,NA,NA,NA,NA,0.89691,NA,NA,5309,10948,9461,10053,10536,1.03912
2011,Neillsville,3899,1007,Medium,NA,NA,NA,NA,NA,0.93657,NA,NA,4181,11616,8902,10014,10567,1.09925
2011,Nekoosa,3906,1240,Medium,NA,NA,NA,NA,NA,0.95312,NA,NA,8245,12541,9322,11419,12032,1.04224
2011,Neosho J3,3913,198,Small,NA,NA,NA,NA,NA,NA,NA,NA,5481,11789,10491,11280,11633,1.01336
2011,New Auburn,3920,335,Small,NA,NA,NA,NA,NA,0.97531,NA,NA,9348,14126,11172,13523,14038,1.00627
2011,New Berlin,3925,4706,Medium,NA,NA,NA,NA,NA,0.97336,NA,NA,10442,12745,9891,11564,11987,1.06328
2011,New Glarus,3934,902,Small,NA,NA,NA,NA,NA,0.96316,NA,NA,6315,12503,11217,12092,12625,0.99035
2011,New Holstein,3941,1115,Medium,NA,NA,NA,NA,NA,0.95031,NA,NA,5530,11567,8772,10383,10918,1.05943
2011,New Lisbon,3948,636,Small,NA,NA,NA,NA,NA,0.97183,NA,NA,6276,13795,10730,12507,13057,1.05649
2011,New London,3955,2472,Medium,NA,NA,NA,NA,NA,0.89291,NA,NA,4539,11854,9591,11156,11769,1.00719
2011,New Richmond,3962,3148,Medium,NA,NA,NA,NA,NA,0.96965,NA,NA,5334,12307,9169,11390,12044,1.02187
2011,Niagara,3969,460,Small,NA,NA,NA,NA,NA,0.904,NA,NA,4320,13413,12951,14579,15157,0.88496
2011,Nicolet UHS,2177,1122,Medium,NA,NA,NA,NA,NA,0.94292,NA,NA,17704,19289,15738,17317,18807,1.02566
2011,Norris,3976,52,Small,NA,NA,NA,NA,NA,0.64516,NA,NA,300,9701,6571,9507,9507,1.0204
2011,North Cape,4690,203,Small,NA,NA,NA,NA,NA,NA,NA,NA,7254,12180,10213,11365,11686,1.04228
2011,North Crawford,2016,469,Small,NA,NA,NA,NA,NA,0.93636,NA,NA,3994,13130,11483,12433,13083,1.00358
2011,North Fond du Lac,3983,1185,Medium,NA,NA,NA,NA,NA,0.92833,NA,NA,4634,12593,10428,11676,12238,1.02897
2011,North Lake,3514,401,Small,NA,NA,NA,NA,NA,NA,NA,NA,8612,11592,9542,11017,11484,1.00941
2011,North Lakeland,0616,160,Small,NA,NA,NA,NA,NA,NA,NA,NA,24590,28024,21702,23851,25810,1.08576
2011,Northern Ozaukee,1945,1365,Medium,NA,NA,NA,NA,NA,0.87205,NA,NA,8649,12822,10367,12056,12516,1.02446
2011,Northland Pines,1526,1421,Medium,NA,NA,NA,NA,NA,0.97375,NA,NA,15851,17637,12412,16461,16924,1.04217
2011,Northwood,3654,364,Small,NA,NA,NA,NA,NA,0.96226,NA,NA,12879,16478,12328,14725,15510,1.06242
2011,Norwalk-Ontario-Wilton,3990,680,Small,NA,NA,NA,NA,NA,0.93464,NA,NA,3469,14164,10771,13032,13732,1.03145
2011,Norway J7,4011,74,Small,NA,NA,NA,NA,NA,NA,NA,NA,11124,16923,15583,17225,17558,0.96383
2011,Oak Creek-Franklin Joint,4018,6309,Large,NA,NA,NA,NA,NA,0.97996,NA,NA,5768,10972,8572,9891,10385,1.05658
2011,Oakfield,4025,511,Small,NA,NA,NA,NA,NA,0.98621,NA,NA,5508,13391,11855,12763,13796,0.97066
2011,Oconomowoc Area,4060,5081,Medium,NA,NA,NA,NA,NA,0.95568,NA,NA,9818,11800,9726,11239,11775,1.00212
2011,Oconto Falls Public,4074,1866,Medium,NA,NA,NA,NA,NA,0.93148,NA,NA,4890,11987,9531,11405,11914,1.00611
2011,Oconto Unified,4067,1089,Medium,NA,NA,NA,NA,NA,0.95,NA,NA,4438,13196,10580,12374,12801,1.03087
2011,Omro,4088,1310,Medium,NA,NA,NA,NA,NA,0.93165,NA,NA,4454,11675,9007,10779,11250,1.03782
2011,Onalaska,4095,2996,Medium,NA,NA,NA,NA,NA,0.96884,NA,NA,5539,11447,9661,10643,11083,1.03292
2011,Oostburg,4137,1024,Medium,NA,NA,NA,NA,NA,0.94862,NA,NA,5287,11020,8815,10270,10549,1.04463
2011,Oregon,4144,3718,Medium,NA,NA,NA,NA,NA,0.94179,NA,NA,6835,12767,10367,11974,12501,1.02124
2011,Osceola,4165,1832,Medium,NA,NA,NA,NA,NA,0.98391,NA,NA,4671,11158,9425,10572,11192,0.99698
2011,Oshkosh Area,4179,10064,Large,NA,NA,NA,NA,NA,0.91925,NA,NA,4439,11276,9795,10358,10808,1.04331
2011,Osseo-Fairchild,4186,954,Small,NA,NA,NA,NA,NA,0.87029,NA,NA,4290,12525,9788,11907,12486,1.00309
2011,Owen-Withee,4207,529,Small,NA,NA,NA,NA,NA,0.97143,NA,NA,3552,12603,11206,12000,12619,0.99872
2011,Palmyra-Eagle Area,4221,1122,Medium,NA,NA,NA,NA,NA,0.98479,NA,NA,6789,12202,9561,11487,11951,1.02102
2011,Pardeeville Area,4228,848,Small,NA,NA,NA,NA,NA,0.93237,NA,NA,6342,12683,10957,12191,12652,1.0025
2011,Paris J1,4235,252,Small,NA,NA,NA,NA,NA,NA,NA,NA,10392,13050,10677,12602,13181,0.99006
2011,Parkview,4151,940,Small,NA,NA,NA,NA,NA,0.90909,NA,NA,4536,12454,11032,11749,12280,1.01418
2011,Pecatonica Area,0490,423,Small,NA,NA,NA,NA,NA,0.96703,NA,NA,6109,13644,11941,13162,13663,0.9986
2011,Pepin Area,4270,217,Small,NA,NA,NA,NA,NA,0.98438,NA,NA,13647,18089,15099,17034,17636,1.02566
2011,Peshtigo,4305,1214,Medium,NA,NA,NA,NA,NA,0.94422,NA,NA,3024,11343,9776,10619,11101,1.02182
2011,Pewaukee,4312,2580,Medium,NA,NA,NA,NA,NA,0.99084,NA,NA,10939,12227,9613,11316,11688,1.04612
2011,Phelps,4330,127,Small,NA,NA,NA,NA,NA,1,NA,NA,20793,23316,17409,22021,22842,1.02079
2011,Phillips,4347,803,Small,NA,NA,NA,NA,NA,0.95175,NA,NA,6874,12323,10214,10947,11797,1.04451
2011,Pittsville,4368,636,Small,NA,NA,NA,NA,NA,0.97041,NA,NA,5814,13187,10854,12500,12999,1.01444
2011,Platteville,4389,1462,Medium,NA,NA,NA,NA,NA,0.94722,NA,NA,6322,12474,10333,11611,12115,1.02968
2011,Plum City,4459,277,Small,NA,NA,NA,NA,NA,0.95652,NA,NA,5716,13661,11298,12732,13211,1.03406
2011,Plymouth Joint,4473,2255,Medium,NA,NA,NA,NA,NA,0.90762,NA,NA,5664,11811,9815,10878,11578,1.02013
2011,Port Edwards,4508,417,Small,NA,NA,NA,NA,NA,0.92308,NA,NA,5317,13506,11361,12041,12662,1.06664
2011,Port Washington-Saukville,4515,2726,Medium,NA,NA,NA,NA,NA,0.9858,NA,NA,5718,11428,10032,10601,11043,1.03484
2011,Portage Community,4501,2584,Medium,NA,NA,NA,NA,NA,0.914,NA,NA,5319,11883,10663,11394,11822,1.0052
2011,Potosi,4529,345,Small,NA,NA,NA,NA,NA,0.94444,NA,NA,5481,14530,12600,13646,14297,1.01628
2011,Poynette,4536,1151,Medium,NA,NA,NA,NA,NA,0.948,NA,NA,5849,11218,9085,10263,10642,1.0541
2011,Prairie du Chien Area,4543,1136,Medium,NA,NA,NA,NA,NA,0.9462,NA,NA,4243,12918,10900,12473,12987,0.99472
2011,Prairie Farm Public,4557,321,Small,NA,NA,NA,NA,NA,0.94444,NA,NA,4474,13903,10326,12425,13178,1.05503
2011,Prentice,4571,465,Small,NA,NA,NA,NA,NA,0.99107,NA,NA,7427,12889,10682,12448,13078,0.98554
2011,Prescott,4578,1313,Medium,NA,NA,NA,NA,NA,0.98519,NA,NA,6116,11613,9677,10814,11400,1.01869
2011,Princeton,4606,359,Small,NA,NA,NA,NA,NA,0.92941,NA,NA,9680,12983,10832,12832,13188,0.98445
2011,Pulaski Community,4613,3760,Medium,NA,NA,NA,NA,NA,0.97394,NA,NA,4420,11618,9325,10772,11502,1.01015
2011,Racine Unified,4620,20809,Large,NA,NA,NA,NA,NA,0.72067,NA,NA,4021,11987,10251,10925,11289,1.06183
2011,Randall J1,4627,715,Small,NA,NA,NA,NA,NA,NA,NA,NA,6694,11346,10445,10852,11349,0.99972
2011,Randolph,4634,562,Small,NA,NA,NA,NA,NA,0.9661,NA,NA,4308,11760,10069,10616,11060,1.06324
2011,Random Lake,4641,907,Small,NA,NA,NA,NA,NA,0.93133,NA,NA,5668,11543,9278,10503,11196,1.03098
2011,Raymond #14,4686,438,Small,NA,NA,NA,NA,NA,NA,NA,NA,8301,12893,10937,11957,12353,1.0437
2011,Reedsburg,4753,2635,Medium,NA,NA,NA,NA,NA,0.91204,NA,NA,5753,12140,9725,10918,11433,1.06184
2011,Reedsville,4760,618,Small,NA,NA,NA,NA,NA,0.91192,NA,NA,7310,14651,10596,13372,13810,1.06085
2011,Rhinelander,4781,2495,Medium,NA,NA,NA,NA,NA,0.86805,NA,NA,9274,13000,10859,12768,13642,0.9529
2011,Rib Lake,4795,479,Small,NA,NA,NA,NA,NA,0.97581,NA,NA,5509,12519,9694,11563,12259,1.02128
2011,Rice Lake Area,4802,2358,Medium,NA,NA,NA,NA,NA,0.9438,NA,NA,5734,12039,10346,11420,11883,1.01314
2011,Richfield J1,4820,403,Small,NA,NA,NA,NA,NA,NA,NA,NA,8026,11560,9405,10739,11181,1.03394
2011,Richland,4851,1363,Medium,NA,NA,NA,NA,NA,0.98898,NA,NA,3803,12002,10182,10899,11472,1.04619
2011,Richmond,3122,494,Small,NA,NA,NA,NA,NA,NA,NA,NA,6180,12782,9944,11561,11828,1.08063
2011,Rio Community,4865,498,Small,NA,NA,NA,NA,NA,0.94,NA,NA,4445,11384,9853,10617,11134,1.02247
2011,Ripon Area,4872,1791,Medium,NA,NA,NA,NA,NA,0.93447,NA,NA,4458,12234,10068,11121,11650,1.05007
2011,River Falls,4893,3024,Medium,NA,NA,NA,NA,NA,0.98287,NA,NA,6610,12403,9354,11568,12197,1.01691
2011,River Ridge,4904,539,Small,NA,NA,NA,NA,NA,0.99301,NA,NA,5347,13955,12435,13631,14305,0.97555
2011,River Valley,5523,1316,Medium,NA,NA,NA,NA,NA,0.98118,NA,NA,6854,13310,10788,12015,12531,1.06222
2011,Riverdale,3850,666,Small,NA,NA,NA,NA,NA,0.95699,NA,NA,4935,13643,10999,13024,13561,1.00606
2011,Rosendale-Brandon,4956,1034,Medium,NA,NA,NA,NA,NA,0.95495,NA,NA,3648,11568,9130,10704,11097,1.04244
2011,Rosholt,4963,633,Small,NA,NA,NA,NA,NA,0.99371,NA,NA,5174,11725,9509,10899,11321,1.03574
2011,Royall,1673,595,Small,NA,NA,NA,NA,NA,0.86719,NA,NA,3912,14484,11851,13954,14495,0.9993
2011,Rubicon J6,4998,141,Small,NA,NA,NA,NA,NA,NA,NA,NA,7543,13986,11632,13488,14198,0.98502
2011,Saint Croix Central,2422,1537,Medium,NA,NA,NA,NA,NA,0.96992,NA,NA,3987,10870,8549,10343,10815,1.00513
2011,Saint Croix Falls,5019,1139,Medium,NA,NA,NA,NA,NA,0.93962,NA,NA,6843,12320,9459,11091,11645,1.05796
2011,Saint Francis,5026,1306,Medium,NA,NA,NA,NA,NA,0.91063,NA,NA,8193,13213,9979,11701,12776,1.03416
2011,Salem,5068,1042,Medium,NA,NA,NA,NA,NA,NA,NA,NA,5418,11450,9686,11275,11545,0.99172
2011,Sauk Prairie,5100,2743,Medium,NA,NA,NA,NA,NA,0.93301,NA,NA,6656,11857,9687,10842,11634,1.01917
2011,NA,8107,25,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,8001,832,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Seneca,5124,312,Small,NA,NA,NA,NA,NA,0.97143,NA,NA,6384,13159,11083,12097,12704,1.03578
2011,Sevastopol,5130,516,Small,NA,NA,NA,NA,NA,0.98137,NA,NA,13198,14933,12294,12979,13388,1.11537
2011,Seymour Community,5138,2500,Medium,NA,NA,NA,NA,NA,0.93515,NA,NA,2841,10992,9159,10351,10763,1.02128
2011,Sharon J11,5258,285,Small,NA,NA,NA,NA,NA,NA,NA,NA,4714,13852,11462,13899,14872,0.93137
2011,Shawano,5264,2535,Medium,NA,NA,NA,NA,NA,0.91246,NA,NA,5240,12825,9536,11600,12287,1.04385
2011,Sheboygan Area,5271,10129,Large,NA,NA,NA,NA,NA,0.92141,NA,NA,4487,12832,11321,12179,12730,1.008
2011,Sheboygan Falls,5278,1810,Medium,NA,NA,NA,NA,NA,0.97733,NA,NA,5363,11957,9575,11008,11673,1.02427
2011,Shell Lake,5306,668,Small,NA,NA,NA,NA,NA,0.94964,NA,NA,7337,13271,10644,11934,12711,1.04408
2011,Shiocton,5348,820,Small,NA,NA,NA,NA,NA,0.98876,NA,NA,4234,11640,9921,11269,11657,0.99851
2011,Shorewood,5355,2026,Medium,NA,NA,NA,NA,NA,0.9632,NA,NA,12117,14334,11643,12648,13955,1.02712
2011,Shullsburg,5362,353,Small,NA,NA,NA,NA,NA,0.96667,NA,NA,4393,13247,11110,13119,13707,0.96647
2011,Silver Lake J1,5369,552,Small,NA,NA,NA,NA,NA,NA,NA,NA,5191,11770,9393,10808,11296,1.04201
2011,Siren,5376,463,Small,NA,NA,NA,NA,NA,0.84127,NA,NA,10617,15780,12087,14568,15289,1.03208
2011,Slinger,5390,2987,Medium,NA,NA,NA,NA,NA,0.98116,NA,NA,6091,11236,9290,10831,11237,0.9999
2011,Solon Springs,5397,287,Small,NA,NA,NA,NA,NA,0.93902,NA,NA,8560,15083,12516,13964,14605,1.03271
2011,Somerset,5432,1618,Medium,NA,NA,NA,NA,NA,0.9791,NA,NA,4968,12398,9770,11863,12280,1.00961
2011,South Milwaukee,5439,3315,Medium,NA,NA,NA,NA,NA,0.92436,NA,NA,5216,12812,10110,11551,12356,1.03697
2011,South Shore,4522,146,Small,NA,NA,NA,NA,NA,0.91892,NA,NA,13371,17179,13675,15172,15976,1.07533
2011,Southern Door County,5457,1146,Medium,NA,NA,NA,NA,NA,0.96864,NA,NA,8275,11917,10167,11511,12007,0.99247
2011,Southwestern Wisconsin,2485,565,Small,NA,NA,NA,NA,NA,0.96377,NA,NA,3752,11136,10019,10626,11063,1.0066
2011,Sparta Area,5460,2643,Medium,NA,NA,NA,NA,NA,0.9321,NA,NA,4015,12583,10332,11735,12297,1.02325
2011,Spencer,5467,777,Small,NA,NA,NA,NA,NA,0.97368,NA,NA,3558,11167,10014,10593,11116,1.00458
2011,Spooner Area,5474,1237,Medium,NA,NA,NA,NA,NA,0.93372,NA,NA,10686,13748,9692,12202,12847,1.07012
2011,Spring Valley,5586,735,Small,NA,NA,NA,NA,NA,1,NA,NA,4559,12209,9702,11293,11962,1.02063
2011,Stanley-Boyd Area,5593,986,Small,NA,NA,NA,NA,NA,0.94309,NA,NA,3105,11340,9940,10597,11242,1.00867
2011,Stevens Point Area Public,5607,7453,Large,NA,NA,NA,NA,NA,0.918,NA,NA,4844,11288,9689,10500,10995,1.02662
2011,Stockbridge,5614,192,Small,NA,NA,NA,NA,NA,0.98182,NA,NA,9169,12800,11194,12632,12933,0.98971
2011,Stone Bank,3542,364,Small,NA,NA,NA,NA,NA,NA,NA,NA,11912,13024,10719,12502,13041,0.99873
2011,Stoughton Area,5621,3333,Medium,NA,NA,NA,NA,NA,0.96608,NA,NA,6400,11822,10033,11311,11679,1.01229
2011,Stratford,5628,896,Small,NA,NA,NA,NA,NA,0.97,NA,NA,3756,10691,8786,10167,10629,1.00589
2011,Sturgeon Bay,5642,1226,Medium,NA,NA,NA,NA,NA,0.94048,NA,NA,7791,12878,11401,11849,12473,1.03243
2011,Sun Prairie Area,5656,7095,Large,NA,NA,NA,NA,NA,0.94628,NA,NA,7142,12691,10301,12568,12934,0.98121
2011,Superior,5663,4775,Medium,NA,NA,NA,NA,NA,0.88359,NA,NA,4275,12161,10274,11541,12042,1.00986
2011,Suring Public,5670,437,Small,NA,NA,NA,NA,NA,0.92199,NA,NA,10555,13847,11834,13641,14090,0.98275
2011,Swallow,3510,602,Small,NA,NA,NA,NA,NA,NA,NA,NA,9427,12019,9549,10736,11010,1.09169
2011,Thorp,5726,576,Small,NA,NA,NA,NA,NA,0.91667,NA,NA,3684,12450,10598,11490,12012,1.03641
2011,Three Lakes,5733,573,Small,NA,NA,NA,NA,NA,0.95977,NA,NA,14537,16525,13449,15889,16657,0.99206
2011,Tigerton,5740,267,Small,NA,NA,NA,NA,NA,0.97436,NA,NA,6169,14689,11679,13216,14282,1.02849
2011,Tomah Area,5747,3077,Medium,NA,NA,NA,NA,NA,0.92259,NA,NA,3926,11340,9334,10765,11264,1.00673
2011,Tomahawk,5754,1350,Medium,NA,NA,NA,NA,NA,0.94207,NA,NA,9288,13327,10267,12417,13056,1.02073
2011,Tomorrow River,0126,997,Small,NA,NA,NA,NA,NA,0.96667,NA,NA,4608,11414,9376,10705,11313,1.00885
2011,Trevor-Wilmot Consolidated,5780,569,Small,NA,NA,NA,NA,NA,NA,NA,NA,5514,14336,11217,13591,13949,1.02773
2011,Tri-County Area,4375,693,Small,NA,NA,NA,NA,NA,0.91566,NA,NA,4734,12290,10539,11352,11896,1.03313
2011,Turtle Lake,5810,468,Small,NA,NA,NA,NA,NA,0.98077,NA,NA,9775,13367,11017,12812,13351,1.00119
2011,Twin Lakes #4,5817,419,Small,NA,NA,NA,NA,NA,NA,NA,NA,8192,11502,9922,10639,11022,1.04349
2011,Two Rivers Public,5824,1729,Medium,NA,NA,NA,NA,NA,0.88699,NA,NA,3736,12633,10000,11745,12267,1.02979
2011,Union Grove J1,5859,773,Small,NA,NA,NA,NA,NA,NA,NA,NA,4584,13102,11090,12811,13193,0.99309
2011,Union Grove UHS,5852,977,Small,NA,NA,NA,NA,NA,0.95238,NA,NA,8704,13927,10476,12008,12724,1.09454
2011,Unity,0238,1025,Medium,NA,NA,NA,NA,NA,0.9726,NA,NA,9670,13213,10767,12260,13020,1.01485
2011,NA,8125,587,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,Valders Area,5866,1016,Medium,NA,NA,NA,NA,NA,0.96497,NA,NA,5894,13126,9954,11917,12429,1.05608
2011,Verona Area,5901,4892,Medium,NA,NA,NA,NA,NA,0.94665,NA,NA,7498,13112,11250,12507,13038,1.00569
2011,Viroqua Area,5985,1136,Medium,NA,NA,NA,NA,NA,0.91176,NA,NA,5372,13273,9693,11503,11967,1.1091
2011,Wabeno Area,5992,486,Small,NA,NA,NA,NA,NA,0.94118,NA,NA,11861,15455,12085,14650,15334,1.00787
2011,Walworth J1,6022,540,Small,NA,NA,NA,NA,NA,NA,NA,NA,3994,10331,9043,9434,9967,1.03647
2011,Washburn,6027,541,Small,NA,NA,NA,NA,NA,0.97006,NA,NA,6491,12960,11594,12147,12659,1.02375
2011,Washington,6069,64,Small,NA,NA,NA,NA,NA,0.94118,NA,NA,16972,19007,18316,18870,19009,0.99986
2011,Washington-Caldwell,6104,211,Small,NA,NA,NA,NA,NA,NA,NA,NA,6377,11998,10166,10687,10922,1.09854
2011,Waterford Graded J1,6113,1600,Medium,NA,NA,NA,NA,NA,NA,NA,NA,7105,12950,10062,11749,12155,1.06537
2011,Waterford UHS,6083,1050,Medium,NA,NA,NA,NA,NA,0.95685,NA,NA,8191,13571,10389,12636,13113,1.03494
2011,Waterloo,6118,871,Small,NA,NA,NA,NA,NA,0.9893,NA,NA,4785,11663,9540,10797,11350,1.02764
2011,Watertown Unified,6125,3889,Medium,NA,NA,NA,NA,NA,0.9342,NA,NA,5075,11740,10000,11013,11602,1.01184
2011,Waukesha,6174,13770,Large,NA,NA,NA,NA,NA,0.90926,NA,NA,7688,12621,11209,12112,12443,1.01425
2011,Waunakee Community,6181,3874,Medium,NA,NA,NA,NA,NA,0.96244,NA,NA,6910,12265,9841,11649,12194,1.00581
2011,Waupaca,6195,2277,Medium,NA,NA,NA,NA,NA,0.92846,NA,NA,6194,11993,9360,11349,11838,1.01306
2011,Waupun,6216,1985,Medium,NA,NA,NA,NA,NA,0.93726,NA,NA,5123,11950,9811,11572,12015,0.99466
2011,Wausau,6223,8574,Large,NA,NA,NA,NA,NA,0.94921,NA,NA,5250,12482,10728,11785,12347,1.01092
2011,Wausaukee,6230,489,Small,NA,NA,NA,NA,NA,0.95935,NA,NA,11372,14883,11070,11883,12465,1.19396
2011,Wautoma Area,6237,1481,Medium,NA,NA,NA,NA,NA,0.92128,NA,NA,5707,11945,10185,11185,11792,1.01294
2011,Wauwatosa,6244,7275,Large,NA,NA,NA,NA,NA,0.94572,NA,NA,7452,11098,9522,10023,10511,1.05589
2011,Wauzeka-Steuben,6251,345,Small,NA,NA,NA,NA,NA,0.93671,NA,NA,3165,14065,11560,12672,13288,1.05852
2011,Webster,6293,743,Small,NA,NA,NA,NA,NA,0.88462,NA,NA,11185,14064,11078,13237,13979,1.00606
2011,West Allis-West Milwaukee,6300,9281,Large,NA,NA,NA,NA,NA,0.94013,NA,NA,8145,14646,12030,12823,13802,1.06113
2011,West Bend,6307,7008,Large,NA,NA,NA,NA,NA,0.92441,NA,NA,5792,10883,9396,10313,10751,1.01236
2011,West De Pere,6328,2944,Medium,NA,NA,NA,NA,NA,0.96141,NA,NA,6727,12091,9295,11100,11403,1.06033
2011,West Salem,6370,1801,Medium,NA,NA,NA,NA,NA,0.97761,NA,NA,4303,11558,9545,11135,11716,0.98652
